Name,Industry,Number of employees,Website,Key people,Revenue,Founded,Headquarters
"KBR, Inc.",Engineering Construction Downstream (petroleum industry) Private military contractor Gas monetization Hydrocarbons Government Solutions Service,"~37,500 (2019)",https://www.kbr.com/,Stuart Bradie (President & CEO) Mark Sopp (Vice President & CFO),US$ 4.17 billion (2017),"1901: M.W. Kellogg 1940s: Brown & Root 1962: Halliburton 2006: KBR, Inc.","KBR Tower Houston , Texas , U.S."
Kadant Inc.,Diversified machinery,,http://www.kadant.com,"Jonathan W. Painter ( CEO, President, Chief Operating Officer and Director )",,1991 ( 1991 ),"Westford, Massachusetts , United States"
"Juniper Networks, Inc.",Networking hardware,"9,283 (2018)",http://juniper.net,Scott Kriens ( Chairman ) Pradeep Sindhu (Vice Chairman) Rami Rahim ( CEO ) Bikash Koley ( CTO ),US$ 4.6 billion (2018) [1],"February 6, 1996 ; 23 years ago ( 1996-02-06 )","Sunnyvale, California , United States"
K12 Inc.,Education,"4,750 (FY 2017) [2]",https://www.k12.com/,Nathaniel Davis Chairman Stuart Udell CEO,$888.5 million (FY 2017) [2],2000 [1],"Herndon, Virginia"
JUMIA,"Internet , Retail , Ecommerce , Marketplace",5100,https://group.jumia.com/,Jérémy Hodara (CEO) Sacha Poignonnec (CEO),,2012,"Ikeja , Lagos State , Nigeria"
Jones Lang LaSalle Incorporated,Real Estate,"88,000 (2019)",https://www.jll.com/,"Sheila A. Penrose, Chairman Christian Ulbrich, President & CEO Stephanie Plaines, CFO",$16.318 billion (2018),1783 ; 236 years ago ( 1783 ) 1999 ; 20 years ago ( 1999 ) by the merger of Jones Lang Wootton and LaSalle Partners,"Aon Center Chicago, Illinois , USA"
Kansas City Southern,,"7,130 Union and Management",http://www.kcsouthern.com,Patrick J. Ottensmeyer (CEO & President),$2.58B  (2017),1887,
Deere & Company,Heavy equipment,"74,412 (2018) [2]",http://deere.com,John May ( CEO and President ),US$ 37.357 billion (2018) [2],"1837 ; 182 years ago ( 1837 ) Grand Detour, Illinois , U.S. [1]","Moline, Illinois , U.S."
Johnson Controls International plc,Fire HVAC Security Equipment and Controls,"105,000 (2019) [3]",http://johnsoncontrols.com,"George Oliver (Chairman, CEO)",US$ 31.4 billion (2018) [2],1885 ; 134 years ago ( 1885 ) (as Johnson Electric Service Company),"Cork , Ireland [1]"
Jo-Ann Stores Inc.,Crafts and Fabrics,"23,000",http://www.joann.com/,Wade Miquelon (CEO),,"Cleveland , Ohio (1943)","Hudson, Ohio , U.S."
"JinkoSolar Holding Co., Ltd.",Photovoltaics,"over 13,500 [2]",http://www.jinkosolar.com/,"Xiande Li (Chairman), Kangping Chen (CEO)",US$3.64 billion (2018) [1],2006,Shanghai
JELD-WEN Windows and Doors,Building Products,"21,100 [1] (2017)",http://www.jeld-wen.com,"Gary Michel, CEO","US$ 3.67 billion (2016)
US$ 3.38 billion (2015)",1960,"Charlotte, North Carolina"
Jefferies Financial Group Inc.,Conglomerate,"12,700, including consolidated subsidiaries (2017) [1]",http://jefferies.com,"Richard B. Handler , CEO Brian P. Friedman, President Joseph S. Steinberg, Chairman [1]",US$ 11.436 billion (2017) [1],,New York City
Johnson & Johnson,Medical equipment Pharmaceutical,"134,000 (2018) [1]",https://www.jnj.com,Alex Gorsky ( Chairman and CEO ),US$ 81.58 billion (2018) [1],"January 1886 ; 133 years ago ( 1886-01 ) New Brunswick, New Jersey , United States","One Johnson & Johnson Plaza, New Brunswick, New Jersey , U.S."
JBT Corporation,,"approx 5,000 (2016)",http://www.jbtcorporation.com,"Tom W. Giacomini, President , CEO and Chairman","$1,350 Million USD (2016)","1884 (as the Bean Spray Pump Company) 1928 (as Food Machinery Corporation) 2001 (as FMC Technologies, Inc) 2008 (as JBT Corporation)","Three First National Plaza Chicago , Illinois , United States"
Janus Henderson,Investment management,"2,000",https://www.janushenderson.com/,"Richard Gillingwater , Chairman Richard Weil, Chief Executive Officer","$ 1,743 million (2017) [1]",2017 ; 2 years ago ( 2017 ),"City of London , England , UK"
James Hardie Industries ,Building materials,"3,100 [1]",http://www.jameshardie.com.au,"Jack Truong, CEO",A$2.5 billion,"Melbourne , Australia 1888 ; 131 years ago ( 1888 )",Ireland
Jacobs Engineering Group Inc.,Engineering Architect Construction,"80,000 (2019) [5]",http://www.jacobs.com,Steven J. Demetriou (Chairman and CEO) [2] Dawne Hickton (COO space/tech/nuclear) [3],US$ 14.98 billion (2018) [4],1947,"Harwood Center Dallas , Texas [1] , United States"
J. Alexander's Holdings Inc.,Food service,"2,700",http://www.jalexanders.com,Mark Parkey [1] ( CEO ) Jessica Hagler ( CFO ) Mike Moore ( COO ),US$ 304 million (2016),1971,"Nashville, Tennessee , United States"
Jabil Inc.,Electronics Manufacturing Services [1],"177,000+ [6]",http://www.jabil.com/,"Mark Mondello, CEO [4] Tim Main, Chairman of the Board [4] William E. Peters, President",US$ 19.1 billion [5] USD (2017),"1966 ; 53 years ago ( 1966 ) Detroit, Michigan , United States","St. Petersburg, Florida [2] , United States"
"J. C. Penney Company, Inc.",Retail,"95,000 (2019) [3]",https://jcp.com/,Ronald Tysoe (Chairman) Jill Soltau (CEO) Bill Wofford (CFO) Shawn Gensch (CCO),US$ 12.019 billion ( FY 2019) [2],"April 14, 1902 ; 117 years ago ( 1902-04-14 ) Kemmerer, Wyoming , U.S.","6501 Legacy Drive, Plano , Texas , U.S."
Itaú Unibanco Holding S.A.,"Banking , Financial services","96,435",http://www.itau.com/,"Candido Botelho Bracher, ( CEO ) Pedro Moreira Salles , ( Chairman )",US$ 42.7 billion (2018) [1],4 November 2008 ; 10 years ago ( 4 November 2008 ),"São Paulo , Brazil"
Itaú CorpBanca S.A.,Banking,"9,574",http://www.itau.cl/,"Jorge Saieh , ( Chairman ) Milton Maluhy, ( CEO )",US$ 3.0 billion (2017),1871,"Santiago, Chile"
ITT Inc.,Industrial manufacturer (historically a conglomerate ),"10,000 (2017) [2]",http://www.itt.com,Luca Savi (CEO and President),US$ 2.585 billion  (2017) [1],1920 ; 99 years ago ( 1920 ),"White Plains, New York , United States"
JPMorgan Chase & Co.,Banking Financial services,"254,983 (2019)","http://www.jpmorganchase.com/,https://www.wikidata.org/wiki/Q192314?uselang=en#P856",Jamie Dimon ( Chairman & CEO ) Daniel E. Pinto (Co-President & Co-COO) Gordon A. Smith (Co-President & Co-COO) Jennifer Piepszak ( CFO ),US$ 109.029 billion (2018),"December 1, 2000 ; 18 years ago ( 2000-12-01 )","New York City , New York , United States"
Israel Chemicals Ltd.,Chemicals Fertilizers Minerals,"12,272 (2013)",http://www.icl-group.com/,"Raviv Zoller (President and CEO ) Yochanan Loker (Chairman) Akiva Mozes (President and CEO,1999-2012)",US$ 5.363 billion ( 2016 ) [1],1968 ; 51 years ago ( 1968 ),"Tel-Aviv , Israel"
"IQVIA Holdings, Inc.",Contract Research Organization Pharmaceutical Service Consulting,"58,000+ [1] (2018)",http://iqvia.com,"Dennis Gillings , Founder Ari Bousbib, Chairman and CEO",US$ 10.41 billion (2018) [1],1982,"Durham, North Carolina , USA"
Iron Mountain Incorporated,Information storage Enterprise information management,"24,000 [1] (2016)",http://www.ironmountain.com,"William Meaney, CEO",US$3.5 billion (2016) [1],1951 ; 68 years ago ( 1951 ),"Boston , Massachusetts , USA"
Invesco Ltd.,Financial services,8900 (2019) [4],http://www.invesco.com,"Rex Adams , Chairman Martin L. Flanagan (CEO) , Phil Taylor Sr Director Mark Armour , Sr Director Wilbur Ross , CEO WL Ross","US$ 4,644.6 million (2013) [1] US$ 4,050.4 million (2012) [1]",1935,"Atlanta, Georgia , U.S."
ION Geophysical Corporation,Petroleum,500,http://www.iongeo.com,Chris Usher (CEO),,1968,"Houston , Texas , United States"
IRSA Inversiones y Representaciones S.A.,Real estate,,http://www.irsa.com.ar,Eduardo Elsztain (Chairman and CEO),US$ 381 million [1] [2],"June 23, 1943","Buenos Aires , Argentina"
Invacare Corporation,,5900+,http://www.invacare.com/,"Matthew E. Monaghan, CEO",US$ 1.8 billion ( FY 2011 ) [1],1885,"Elyria, Ohio , United States"
Interxion,,500+ ( FTE ),http://www.interxion.com,David Ruberg Chief Executive Officer Jaap Camman Executive Vice President Legal Josh Joshi Chief Financial Officer Giuliano Di Vitantonio Chief Marketing & Strategy Officer,€ 489.3 million (2017) [1],1998,"Amsterdam , Netherlands"
"The Interpublic Group of Companies, Inc.",Advertising agency,"54,000 [2] (2018)",http://www.interpublic.com,"Michael I. Roth, Chairman, CEO, & President [1]",US$9.71 billion [2] (2018),1930 ; 89 years ago ( 1930 ) (as McCann Erickson) 1961 ( 1961 ) (as Interpublic Group),"909 Third Avenue New York City , New York 10022 United States"
InterOil Corporation,Oil and gas,2000 (2014),http://www.interoil.com,Michael Hession Chief Executive Officer Don Spector Chief Financial Officer Jon Ozturgut Chief Commercial Officer,,1997,"Port Moresby , Papua New Guinea ; Singapore"
International Paper Company,Pulp and paper,"~56,000 (December 2017) [2]",http://internationalpaper.com,Mark Sutton ( Chairman & CEO ),US$ 21.743 billion (2017) [2],"1898 ; 121 years ago ( 1898 ) Corinth , New York , United States","Memphis , Tennessee , United States [1]"
"International Flavors & Fragrances, Inc.",Specialty chemicals Research and development,"7,300 [2] (2018)",http://www.iff.com/,"Andreas Fibig, CEO",$ 3.4 billion (2017 [1] ),1889 ( 1889 ),"New York , United States"
"Instructure, Inc.",Educational Technology Learning Management Systems MOOC,"1,291 (2019)",https://www.instructure.com/,Josh Coates ( Executive Chairman ) Dan Goldsmith ( CEO ) [1] Steve Kaminsky (CFO),$209.5 million (2018) [2],2008,"Salt Lake City, Utah , US"
"Intercontinental Exchange, Inc.",Business services Financial services Financial Markets Technology,"5,161 (2018)",http://theice.com,Jeffrey Sprecher (Chairman and CEO) Charles Vice (Vice Chairman) Benjamin Jackson (President),US$ 6.28 billion (2018),"May 11, 2000 ; 19 years ago ( 2000-05-11 )","Atlanta , Georgia , United States"
Intrepid Potash,,,"http://www.intrepidpotash.com/,https://www.wikidata.org/wiki/Q6058618?uselang=en#P856",,,,
"Insperity, Inc.",,"2,900 [3] (2017)",http://www.insperity.com,,US$ 1.72 Billion ( FY 2010 ) [1],,"Houston, Texas , United States"
Intelsat Corporation,Satellite communication,+1110 (2011),http://www.intelsat.com,"David McGlade (Executive Chairman) Stephen Spengler ( CEO since April 1, 2015) [2]",$542.0 million USD (2016),"(August 20, 1964 ; 55 years ago ( August 20, 1964 ) )","Tysons Corner , Virginia , U.S."
Ingredion Incorporated,Food Beverage Pharmaceutical Animal Feed Corrugating Paper Textile Health & Wellness,"11,000 [3] (2017)",http://www.ingredion.com,James Zallie ( President and CEO ) Jim Gray ( CFO ) [1],US$ 5.83 billion (2017),1906 ; 113 years ago ( 1906 ),"Westchester , Illinois , United States"
InterContinental Hotels Group plc,Hospitality,"35,330 (2018) [3]","http://www.ihgplc.com/,https://www.wikidata.org/wiki/Q1424962?uselang=en#P856",Christopher Marshall (Chairman) Keith Barr (CEO) [2],US$ 4.337 billion (2018) [3],April 15 2003 ; 16 years ago ( April 15 2003 ),"Denham, Buckinghamshire , England , UK"
Ingersoll-Rand Inc.,Conglomerate,"52,000 (2011)",http://www.ingersollrand.com/,"Michael Lamach , chairman, president & CEO Simon Ingersoll , Founder (deceased)",US$13.3 billion (2015) [1],1871 ; 148 years ago ( 1871 ),"Swords , Ireland"
ING Groep N.V.,Financial services,"54,000 (2018) [2]",http://ing.com,Ralph Hamers ( CEO ) Tanate Phutrakul ( CFO ) Hans Wijers ( Chairman of the supervisory board ),€ 18.08 billion (2018) [2],1991 through merger [1] (est. 1743 as Kooger Doodenbos ),"Amsterdam , Netherlands"
IMAX Corporation,Motion picture production and exhibition,526 [1],http://imax.com,Bradley Wechsler (Chairman) Richard Gelfond (CEO),US$ 2.095 billion (2016) [1],"August 20, 1967 ; 52 years ago ( 1967-08-20 ) in Montreal , Quebec , Canada","Mississauga , Ontario , Canada"
Illinois Tool Works Inc.,Manufacturing,"50,000 (2017) [2]",http://itw.com,E. Scott Santi (CEO),US$13.6B (2016) [1],1912 ; 107 years ago ( 1912 ),"Glenview, Illinois , U.S."
Infosys Limited,"IT services , IT consulting","228,123 (2019) [2]",http://www.infosys.com/,Nandan Nilekani ( Chairman ) Salil S. Parekh ( MD & CEO ) [1],US$ 12.1 billion (2019) [2],7 July 1981 ; 38 years ago ( 7 July 1981 ),"Bangalore , Karnataka , India"
IDEX Corporation,Manufacturing,"7,352 (2018)",http://idexcorp.com,"Andrew K. Silvernail, Chairman & CEO",US$ 2.484 billion (2018),1988,"Lake Forest, Illinois , U.S."
"IDACORP, Inc",Conventional Electricity,"2,021 (2014) [1]",http://www.idacorpinc.com,"Darrel T. Anderson, president and chief executive officer, IDACORP, Inc. and Idaho Power [1]",$1.28 billion (2014) [1],"October 1, 1998","Boise, Idaho , United States"
"Hyster-Yale Materials Handling, Inc.",,"6,500 ( FY 2016 ) [1]",http://www.hyster-yale.com/,,"US$ 2,569.7 million ( FY 2016 ) [1]","2012 (as Hyster-Yale), 1844 (as Yale Lock Shop)","Cleveland, Ohio , United States"
IDT Corporation,"Telecommunications , Technology","1,310 (2013)","https://rafaelholdings.com/,https://www.wikidata.org/wiki/Q1925384?uselang=en#P856","Howard S. Jonas , Chairman Samuel Jonas, CEO Bill Pereira, COO David Wartell, CTO Marcelo Fisher, CFO",$1.621 billion USD (2013),August 1990,"Newark, New Jersey , U.S."
Huntsman International LLC,Chemicals,"10,000 [2] (2018)",http://www.huntsman.com,"Peter R. Huntsman (Chairman, President, and CEO)",US$ 9.379 billion (2018) [1],1970 ; 49 years ago ( 1970 ),"The Woodlands , Texas"
"Huntington Ingalls Industries, Inc.","Defense , Shipbuilding , Government Services, Oil & Gas","40,000 [3] (2019)",http://huntingtoningalls.com,Thomas B. Fargo (Chairman) [1] C. Michael Petters (President and CEO) [2],$8.2 billion (2018),"March 31, 2011 ; 8 years ago ( 2011-03-31 )","Newport News, Virginia , United States"
International Business Machines Corporation,Cloud computing Artificial intelligence Computer hardware Computer software,"350,600 (2018) [4]",https://www.ibm.com/,"Ginni Rometty ( Chairman, President and CEO )",US$ 79.59 billion (2018) [3],"June 16, 1911 ; 108 years ago ( 1911-06-16 ) (as Computing-Tabulating-Recording Company ) Endicott , New York , U.S. [1]","Armonk, New York , U.S."
ICICI Bank Limited,"Banking , Financial services","84,922 (2019) [3]",http://www.icicibank.com/,Girish Chandra Chaturvedi (Chairman) [2] Sandeep Bakhshi (MD & CEO),"₹ 77,913 crore (US$11 billion) (2019) [3]",5 January 1994 ; 25 years ago ( 5 January 1994 ),"ICICI Bank Towers, Bandra Kurla complex, Mumbai , India [1]"
Hyatt Hotels Corporation,Hospitality,"45,000 [4] (2017)",https://hyatt.com,Thomas J. Pritzker [2] ( Executive chairman ) Patricia Wyatt [2] ( President and CEO ) Patrick Grismer ( CFO ),US$ 4.45 billion (2018) [3],"September 27, 1957 ; 62 years ago ( 1957-09-27 )","Hyatt Center Chicago , Illinois , United States"
Humana Inc.,Managed health care,"~41,600 (December 2018) [1]",https://www.humana.com/,Bruce D. Broussard ( CEO ),US$ 56.912 billion (2018) [1],"August 18, 1961 ; 58 years ago ( 1961-08-18 ) (as Extendicare Inc.) Louisville , Kentucky , U.S.","500 West Main Street, Louisville, Kentucky , U.S."
Hudbay Minerals Inc.,,,http://www.hudbayminerals.com/,,,"1996 (as Pan American Resources Inc.) 1927 (as Hudson Bay Mining and Smelting Co., Limited) [1]","Toronto , Ontario , Canada"
"HubSpot, Inc.",Software,,https://www.hubspot.com/,Brian Halligan ( CEO ) JD Sherman COO Kate Bueker CFO Kipp Bodnar CMO Dharmesh Shah ( CTO ),US $513 million (2018) [1],June 2006,"Cambridge, Massachusetts"
Iamgold Corporation,Gold mining,"4,458 [2] (2016)",http://iamgold.com,Donald K. Charter ( Chairman ) Stephen Letwin ( President & CEO ) Gordon Stothart ( EVP & COO ) Carol Banducci ( EVP & CFO ),"US$1,094.9 million [1] (2017)",27 March 1990 (29 years ago) ( 1990-03-27 ) in Canada,"Toronto, Ontario , Canada"
Hubbell Incorporated,Electrical and Electronic products Lighting Power Systems OIl and Gas,"19,700 [2] (2018)",http://www.hubbell.com,,US$ 4.9 Billion (2018) [1],1888,"Shelton, Connecticut , United States"
"Hudson Pacific Properties, Inc.",,311 (2018),http://www.hudsonpacificproperties.com/,"Victor J. Coleman, Chairman & CEO Mark T. Lammas, CFO",$0.728 billion (2018),2009 ; 10 years ago ( 2009 ),"Los Angeles, California , United States"
HP Inc.,"Computer hardware , printers","55,000 (2018) [2]",http://www.hp.com,Chip Bergh ( Chairman ) Dion Weisler ( President and CEO ),US$ 58.47 billion (2018) [2],"January 1, 1939 ; 80 years ago ( 1939-01-01 ) (as Hewlett-Packard ) November 1, 2015 ; 3 years ago ( 2015-11-01 ) [1] (as HP Inc.)","1501 Page Mill Road, Palo Alto, California , United States"
The Howard Hughes Corporation,"Real Estate , Development","1,400 [3] (2018)",http://howardhughes.com,,US$1.06 billion [1] (2018),1913 ; 106 years ago ( 1913 ),"Dallas, Texas United States"
Hovnanian Enterprises Inc.,Construction,"1,851 (October 2018) [1]",https://www.khov.com/,"Kevork Hovnanian Founder Ara K. Hovnanian (Chairman President & CEO) Lou Smith COO J. Larry Sorsby CFO & Executive VP Brad G. O’Connor CAO , VP & Corporate Controller David Bachstetter VP Finance & Treasurer",US$ 1.991 billion (2018) [1],"1959, 1967","Matawan, New Jersey , United States"
Huaneng Power International,Power generation,,http://www.hpi.com.cn,Cao Peixi [ zh ] (chairman),,30 June 1994 ( 1994-06-30 ) in Beijing [1],"Beijing , China"
"HCA Healthcare, Inc.",Health care,"249,000 (2018) [2]",http://hcahealthcare.com,"Sam Hazen ( CEO ) Michael Neeb (CEO, HCA UK)",US$46.6770 billion (2018),"1968 ; 51 years ago ( 1968 ) Nashville , Tennessee , U.S.","Nashville, Tennessee , U.S."
"D. R. Horton, Inc.",Home construction,"7,735 (2017)",http://www.drhorton.com/,"Donald R. Horton, Chairman David V. Auld, President & CEO Bill W. Wheat, CFO",$14.091 billion (2017),1978 ; 41 years ago ( 1978 ),"Arlington, Texas"
"Hornbeck Offshore Services, Inc.",,,http://www.hornbeckoffshore.com/,,,,
"Host Hotels & Resorts, Inc.",Real estate investment trust,184 (2019),https://www.hosthotels.com/,"Richard E. Marriott, Chairman James F. Risoleo, President & CEO",$5.524 billion (2018),1993 ; 26 years ago ( 1993 ),"North Bethesda, Maryland ( Bethesda mailing address)"
HSBC Holdings plc,"Banking , Financial services","235,217 (2018) [4]",http://www.hsbc.com,Mark Tucker ( Group Chairman ) Jonathan Symonds ( Deputy Group Chairman ) Noel Quinn ( Interim Group Chief Executive ),US$ 53.8 billion (2018) [4],"First established on 3 March 1865 ; 154 years ago ( 1865-03-03 ) in British Hong Kong [1] (as The Hongkong and Shanghai Bank ) First incorporated on 14 August 1866 ; 153 years ago ( 1866-08-14 ) [2] (as The Hongkong and Shanghai Banking Corporation ) 25 March 1991 ; 28 years ago ( 1991-03-25 ) [1] [3] in London (as HSBC Holdings plc , as parent holding company to the entity in Hong Kong now as a subsidiary)","8 Canada Square , London , United Kingdom"
